SensorTime,Sensor59,Sensor103,Sensor510,Sensor348,Sensor431,Sensor434,Sensor430,Sensor435,Sensor21,Sensor28,Sensor436,Sensor129,Sensor210,Sensor298,Sensor163,Pass_Fail
2008-09-08 21:07:00,26.051,-0.003,160.0,0.021,18.835,11.908,6.915,4.556,-6377.5,65.311,3.426,0.0,0.06,0.049,0.117,-1
2008-09-08 22:15:00,17.167,-0.002,113.636,0.034,20.845,12.856,6.034,6.156,-5535.25,62.744,1.687,-0.095,0.113,0.072,0.159,-1
2008-09-08 22:37:00,27.728,-0.002,252.632,0.039,18.105,8.72,9.603,4.918,-6425.0,65.844,0.448,-0.095,0.131,0.036,0.086,-1
2008-09-08 23:17:00,-13.124,-0.005,126.923,0.014,17.927,7.884,5.084,2.956,-6274.75,67.822,4.094,0.0,0.048,0.039,0.076,-1
2008-09-08 23:34:00,-10.874,-0.004,41.618,0.016,89.525,5.293,4.341,1.315,-5529.25,63.311,1.39,0.142,0.053,0.028,0.067,-1
2008-10-08 00:09:00,-13.357,-0.006,84.567,0.013,12.33,10.938,5.714,4.806,-5442.25,68.156,1.214,-0.095,0.043,0.059,0.14,-1
2008-10-08 00:46:00,-2.281,-0.005,89.32,0.014,15.94,8.132,6.294,3.63,-6149.25,68.044,2.748,0.0,0.044,0.034,0.079,-1
2008-10-08 06:00:00,4.974,-0.006,65.996,0.034,21.44,12.097,11.582,4.634,-5664.0,62.789,1.417,0.757,0.108,0.069,0.151,1
2008-10-08 06:41:00,0.376,-0.005,69.065,0.02,8.036,9.683,8.612,5.49,-5527.0,69.933,2.232,0.142,0.073,0.057,0.126,-1
2008-10-08 07:01:00,27.414,-0.005,77.69,0.033,22.302,13.333,7.626,6.092,-5376.25,63.789,4.486,0.0,0.118,0.079,0.17,1
2008-10-08 11:16:00,-10.129,-0.005,86.772,0.032,231.055,208.504,230.366,202.59,-2595.0,65.578,203.772,0.095,0.134,0.524,0.944,-1
2008-10-08 11:49:00,-11.471,-0.004,202.74,0.024,17.849,8.13,5.381,3.336,-6355.25,68.944,0.537,-0.095,0.07,0.035,0.079,-1
2008-10-08 12:22:00,3.896,-0.005,64.965,0.031,23.07,11.307,54.094,4.318,-4592.0,67.8,1.268,0.142,0.107,0.065,0.146,-1
2008-10-08 15:59:00,12.898,-0.005,74.667,0.034,400.0,400.0,400.0,400.0,-1480.75,61.333,400.0,0.236,0.119,0.463,0.926,1
2008-10-08 19:07:00,0.484,-0.002,126.897,0.041,9.041,9.414,12.549,4.721,-5753.5,65.589,1.943,0.757,0.144,0.064,0.12,-1
2008-10-08 20:07:00,12.307,-0.005,123.544,0.03,15.264,11.118,5.145,6.132,-5345.0,64.133,2.853,0.142,0.123,0.059,0.14,1
2008-10-08 22:26:00,21.757,-0.005,171.163,0.011,18.379,9.395,23.23,5.364,-7150.25,63.133,0.628,0.142,0.044,0.039,0.09,1
2008-11-08 03:06:00,10.024,-0.006,60.163,0.029,10.842,4.577,11.054,4.902,-5500.0,66.7,1.734,-0.189,0.1,0.027,0.06,-1
2008-11-08 04:09:00,8.064,-0.007,56.716,0.024,13.876,7.264,72.216,3.01,-4781.5,67.722,2.523,-0.189,0.082,0.046,0.094,-1
2008-11-08 05:15:00,2.043,-0.006,101.818,0.032,6.074,7.646,8.226,4.301,-5336.5,63.756,1.147,-0.189,0.122,0.052,0.098,-1
2008-11-08 11:35:00,17.4,-0.005,157.377,0.026,11.76,14.361,39.691,3.401,-6112.25,67.4,2.3,-0.142,0.098,0.081,0.184,-1
2008-11-08 12:38:00,3.28,-0.004,160.494,0.022,21.861,8.584,4.18,8.333,-5646.5,64.733,3.32,-0.189,0.09,0.06,0.11,-1
2008-12-08 04:23:00,9.253,-0.006,95.598,0.024,224.195,207.578,227.124,202.486,-3345.75,66.544,202.484,-0.142,0.077,0.526,0.945,-1
2008-12-08 06:16:00,-17.359,-0.008,33.383,0.032,236.308,208.822,213.753,202.484,-2668.5,64.789,204.987,0.048,0.109,0.518,0.935,-1
2008-12-08 10:54:00,-9.496,-0.003,86.822,0.017,19.642,11.999,5.865,3.56,-6377.0,64.9,3.735,0.048,0.058,0.049,0.119,-1
2008-12-08 11:29:00,-7.963,-0.006,124.561,0.014,20.885,9.273,7.83,1.215,-5440.25,65.444,2.005,0.048,0.05,0.054,0.116,-1
2008-12-08 12:04:00,1.117,-0.005,150.805,0.027,18.368,12.214,11.231,1.892,-5485.0,62.878,2.764,0.048,0.109,0.079,0.155,-1
2008-08-13 02:48:00,8.392,-0.006,68.67,0.011,20.121,13.974,16.908,3.613,-5394.0,67.733,3.597,-0.095,0.039,0.087,0.184,-1
2008-08-15 03:26:00,-15.532,-0.004,167.203,0.014,15.525,12.403,14.463,4.158,-5490.0,63.989,1.965,0.189,0.044,0.073,0.16,-1
2008-08-15 04:14:00,9.656,-0.007,37.5,0.031,27.593,11.206,25.21,3.705,-6886.25,62.678,3.482,0.71,0.096,0.046,0.108,-1
2008-08-15 05:13:00,13.7,-0.006,68.085,0.03,25.823,9.923,8.493,4.387,-5487.0,69.9,1.667,0.189,0.097,0.059,0.126,-1
2008-08-15 09:38:00,6.519,-0.006,70.748,0.021,24.576,11.458,3.454,4.45,-6368.75,67.567,3.555,-0.189,0.078,0.048,0.112,-1
2008-08-15 10:14:00,5.312,-0.005,68.628,0.022,21.218,15.16,13.418,3.937,-5619.5,67.422,1.34,-0.189,0.068,0.082,0.197,-1
2008-08-15 11:42:00,7.774,-0.005,106.383,0.023,23.741,10.753,5.135,4.372,-6329.25,64.033,2.988,-0.189,0.088,0.045,0.105,-1
2008-08-15 18:19:00,23.902,-0.008,106.136,0.032,5.388,9.638,21.238,3.713,-5466.5,69.378,1.64,0.0,0.093,0.051,0.121,-1
2008-08-15 19:19:00,-0.333,-0.004,103.597,0.026,9.654,6.93,12.118,5.798,-5561.75,66.578,2.589,0.095,0.083,0.04,0.09,-1
2008-08-15 20:00:00,20.778,-0.007,81.633,0.028,12.582,12.58,22.864,7.621,-5440.75,69.611,2.214,0.0,0.094,0.074,0.157,-1
2008-08-15 20:03:00,24.26,-0.004,125.24,0.015,55.98,9.116,14.723,5.585,-5426.75,67.656,3.143,0.378,0.05,0.058,0.117,-1
2008-08-15 23:31:00,6.707,-0.005,90.995,0.023,22.348,9.998,8.624,3.544,-5635.5,66.256,1.519,0.095,0.089,0.059,0.127,-1
2008-08-16 02:21:00,29.726,-0.005,65.385,0.029,29.395,10.622,2.813,3.57,-5794.25,68.0,1.281,0.0,0.109,0.066,0.132,-1
2008-08-16 05:47:00,11.486,-0.007,62.338,0.027,13.723,12.09,15.403,2.624,-5972.75,68.811,4.769,0.568,0.084,0.072,0.154,-1
2008-08-16 06:52:00,28.313,-0.004,175.342,0.034,7.978,7.58,6.666,4.504,-5550.75,69.922,2.818,0.568,0.112,0.042,0.097,-1
2008-08-16 07:33:00,13.726,-0.006,92.65,0.028,8.248,16.314,3.689,4.456,-5503.5,66.122,3.811,0.568,0.095,0.108,0.212,-1
2008-08-16 08:39:00,18.867,-0.007,37.594,0.03,21.016,13.561,3.829,4.657,-6345.75,66.278,6.323,0.568,0.117,0.055,0.135,-1
2008-08-16 08:41:00,5.578,-0.005,75.591,0.033,20.396,10.291,6.993,5.14,-6434.75,70.533,1.972,0.568,0.109,0.043,0.1,-1
2008-08-16 09:44:00,25.528,-0.007,65.306,0.023,24.936,13.419,6.727,4.556,-6511.5,70.978,3.169,0.0,0.097,0.055,0.13,1
2008-08-16 13:51:00,5.994,-0.0,0.0,0.02,23.275,15.476,6.543,5.109,-6403.75,68.178,4.417,1.608,0.073,0.062,0.15,-1
2008-08-16 14:30:00,2.776,-0.001,0.0,0.019,14.344,10.256,10.115,5.627,-5407.75,68.322,1.048,1.608,0.071,0.066,0.132,-1
2008-08-16 15:16:00,2.617,-0.005,68.837,0.021,16.228,8.521,7.316,7.068,-5617.5,69.2,2.753,1.608,0.07,0.051,0.109,-1
2008-08-16 15:19:00,20.834,-0.005,98.947,0.025,23.227,17.778,33.299,3.358,-6057.25,69.067,3.155,0.568,0.079,0.098,0.228,1
2008-08-16 23:48:00,27.3,-0.006,111.392,0.012,23.17,12.798,6.514,4.383,-6448.0,61.722,3.349,0.757,0.036,0.051,0.125,-1
2008-08-17 00:52:00,5.419,-0.009,44.324,0.03,24.025,12.059,3.365,4.48,-6508.5,70.956,4.94,0.757,0.099,0.048,0.117,-1
2008-08-17 01:53:00,5.914,-0.009,57.471,0.03,17.7,7.287,39.09,4.884,-5771.25,67.667,1.196,0.757,0.115,0.045,0.095,-1
2008-08-17 03:17:00,5.378,-0.01,34.783,0.033,31.131,15.338,4.858,4.008,-6401.75,70.044,4.204,0.757,0.11,0.062,0.151,-1
2008-08-17 03:18:00,-11.231,-0.009,87.209,0.027,108.12,7.335,14.538,5.343,-5076.25,62.511,5.394,0.757,0.09,0.045,0.097,-1
2008-08-17 03:46:00,-1.847,-0.005,108.997,0.025,9.711,10.717,10.475,5.071,-5518.0,67.233,2.366,0.0,0.082,0.071,0.139,-1
2008-08-17 04:19:00,25.43,-0.007,46.182,0.013,21.66,10.411,7.672,3.804,-6308.5,68.9,3.493,0.0,0.059,0.045,0.102,-1
2008-08-17 05:21:00,15.456,-0.007,52.434,0.014,5.483,17.361,32.404,6.937,-6153.5,67.967,2.671,0.757,0.053,0.098,0.221,-1
2008-08-17 12:16:00,0.758,-0.009,61.37,0.027,9.744,18.056,17.381,8.672,-5511.75,61.578,6.474,0.757,0.092,0.115,0.241,1
2008-08-17 13:34:00,-12.047,-0.006,99.548,0.025,23.127,12.73,9.225,3.907,-6417.25,65.133,3.618,0.0,0.064,0.054,0.126,-1
2008-08-17 14:21:00,-10.267,-0.005,57.416,0.02,26.465,11.086,7.018,3.284,-6483.25,67.589,2.429,0.0,0.076,0.046,0.108,-1
2008-08-17 15:25:00,1.159,-0.01,56.637,0.024,14.97,10.0,7.67,3.678,-6480.25,63.922,0.854,-0.284,0.082,0.045,0.098,-1
2008-08-17 21:26:00,-11.824,-0.008,49.102,0.025,20.06,15.04,22.059,1.697,-5426.25,62.989,2.819,-0.284,0.09,0.088,0.195,1
2008-08-17 22:03:00,8.424,-0.004,132.53,0.035,8.35,8.682,5.812,3.352,-5505.5,67.222,2.092,1.608,0.101,0.052,0.112,1
2008-08-17 22:21:00,18.604,-0.006,73.62,0.017,12.894,4.522,14.576,4.073,-5584.5,65.822,2.421,0.0,0.065,0.027,0.058,-1
2008-08-17 23:04:00,8.976,-0.004,129.496,0.039,21.928,11.71,7.953,4.173,-6375.0,66.856,3.682,0.0,0.137,0.047,0.113,1
2008-08-17 23:20:00,0.722,-0.01,56.174,0.024,4.849,6.665,19.835,4.083,-5465.0,63.489,2.549,-0.568,0.084,0.038,0.087,-1
2008-08-17 23:55:00,-1.42,-0.001,400.0,0.012,13.408,7.748,61.198,5.009,-4970.75,67.711,3.169,0.0,0.038,0.043,0.101,1
2008-08-18 00:02:00,9.208,-0.004,149.112,0.038,27.449,6.812,19.724,4.844,-5181.5,65.678,1.61,0.757,0.126,0.038,0.087,1
2008-08-18 00:20:00,12.161,-0.007,60.107,0.032,18.784,11.584,4.881,3.864,-6351.5,68.822,1.999,0.0,0.091,0.048,0.113,-1
2008-08-18 01:23:00,8.527,-0.008,37.299,0.026,16.074,7.433,26.672,4.578,-5230.25,69.433,3.897,0.0,0.086,0.045,0.096,1
2008-08-18 04:01:00,17.174,-0.007,46.704,0.039,18.289,14.453,7.883,5.502,-6393.25,67.9,3.692,0.0,0.137,0.061,0.142,1
2008-08-18 04:12:00,5.786,-0.007,56.944,0.018,9.274,4.866,17.177,2.017,-5367.75,69.678,2.25,-0.284,0.07,0.029,0.066,-1
2008-08-18 04:35:00,14.438,-0.009,73.525,0.022,21.22,11.564,11.8,4.626,-6356.0,66.278,1.908,-0.426,0.066,0.047,0.115,-1
2008-08-18 05:03:00,11.696,-0.003,143.284,0.032,13.19,8.045,9.796,6.254,-5175.5,69.833,2.452,-0.568,0.108,0.054,0.104,-1
2008-08-18 05:25:00,18.054,-0.001,439.216,0.013,99.216,11.16,25.641,6.653,-4992.0,69.789,1.808,-0.568,0.05,0.06,0.147,-1
2008-08-18 06:07:00,20.706,-0.01,39.075,0.03,11.987,12.014,26.732,5.012,-6834.5,68.567,2.47,-0.426,0.104,0.051,0.116,-1
2008-08-18 06:11:00,1.127,-0.009,43.367,0.032,19.294,9.612,6.044,2.994,-6353.75,61.067,1.598,-0.568,0.094,0.039,0.094,-1
2008-08-18 06:26:00,16.407,-0.004,124.39,0.041,24.492,12.926,6.381,5.655,-6425.5,71.722,1.904,-0.568,0.127,0.054,0.127,-1
2008-08-18 07:11:00,5.402,-0.01,94.656,0.015,25.604,12.429,3.503,4.099,-6565.5,70.444,1.362,-0.568,0.056,0.052,0.12,-1
2008-08-18 07:23:00,26.861,-0.01,43.766,0.016,19.572,16.891,9.544,2.669,-5291.5,66.689,1.484,-0.568,0.063,0.098,0.22,-1
2008-08-18 07:29:00,23.771,-0.012,47.826,0.097,10.478,12.541,7.824,4.317,-5521.25,64.033,0.644,-0.284,0.459,0.072,0.164,-1
2008-08-18 08:18:00,-0.84,-0.007,60.038,0.024,20.691,11.934,5.878,4.637,-6346.0,68.422,2.388,-0.568,0.093,0.052,0.118,-1
2008-08-18 08:31:00,25.426,-0.008,57.705,0.014,9.776,14.349,24.282,5.553,-5213.75,69.056,2.864,-0.568,0.049,0.086,0.187,-1
2008-08-18 10:13:00,26.614,-0.01,45.478,0.033,21.11,11.979,4.849,3.716,-6454.5,71.244,2.016,-0.378,0.102,0.05,0.115,-1
2008-08-18 11:04:00,-6.539,-0.009,33.708,0.024,12.559,3.56,14.605,1.772,-5532.5,69.378,5.636,-0.426,0.079,0.022,0.047,-1
2008-08-18 12:00:00,0.152,-0.011,47.552,0.024,23.534,8.689,43.01,2.756,-5064.0,67.178,1.728,-0.378,0.084,0.052,0.116,-1
2008-08-18 12:06:00,2.824,-0.01,36.0,0.02,22.548,9.309,5.978,3.496,-6273.5,68.2,3.174,-0.426,0.071,0.044,0.092,-1
2008-08-18 12:22:00,12.182,-0.008,87.898,0.031,23.15,8.742,9.541,4.142,-6267.75,70.122,2.85,-0.568,0.09,0.036,0.087,-1
2008-08-18 12:49:00,19.561,-0.007,63.621,0.024,24.575,12.227,5.804,3.83,-6426.5,70.511,3.072,-0.426,0.088,0.049,0.119,-1
2008-08-18 13:07:00,-1.161,-0.009,73.6,0.029,16.545,9.006,5.166,4.329,-5284.75,68.156,2.578,-0.568,0.087,0.056,0.116,-1
2008-08-18 14:01:00,18.63,-0.01,85.864,0.022,19.538,12.443,1.532,4.042,-6267.75,62.956,4.052,-0.426,0.074,0.055,0.123,-1
2008-08-18 14:04:00,20.712,-0.009,39.838,0.032,21.498,9.098,7.95,3.44,-6452.5,72.922,2.787,-0.378,0.106,0.037,0.089,-1
2008-08-18 14:45:00,-11.968,-0.01,37.276,0.026,9.216,14.485,9.792,5.005,-5423.0,69.389,2.821,-0.378,0.102,0.089,0.184,-1
2008-08-18 15:00:00,16.844,-0.011,57.944,0.015,18.013,11.047,6.873,3.81,-6198.5,63.978,2.512,-0.993,0.063,0.051,0.106,-1
2008-08-18 15:26:00,14.038,-0.008,30.952,0.03,91.805,6.481,9.998,4.614,-5711.0,66.544,4.298,-0.378,0.111,0.04,0.086,-1
2008-08-18 15:30:00,28.401,-0.01,41.446,0.026,26.195,14.452,62.713,4.083,-5657.5,63.778,1.752,-0.568,0.074,0.058,0.14,-1
2008-08-18 15:33:00,22.183,-0.008,64.798,0.033,12.227,10.424,13.648,3.867,-6528.5,68.2,6.538,-0.993,0.131,0.045,0.102,-1
2008-08-18 15:41:00,9.188,-0.009,45.152,0.014,18.622,13.804,5.422,3.97,-6363.0,63.056,2.665,-0.378,0.052,0.056,0.136,-1
2008-08-18 16:19:00,1.502,-0.008,61.436,0.025,22.626,9.398,4.61,3.213,-6334.25,67.456,3.322,-0.993,0.085,0.039,0.091,-1
2008-08-18 17:13:00,16.016,-0.008,54.071,0.026,20.846,13.633,8.147,5.436,-6431.75,68.156,4.662,-0.993,0.086,0.056,0.135,1
2008-08-18 17:16:00,2.503,-0.01,32.718,0.019,45.931,7.285,17.024,5.101,-5410.0,67.422,3.989,-0.993,0.071,0.042,0.094,-1
2008-08-18 17:37:00,87.039,-0.008,59.435,0.013,21.971,7.819,14.672,6.835,-5677.5,68.044,2.543,-0.378,0.046,0.051,0.101,-1
2008-08-18 19:24:00,0.759,-0.006,56.68,0.025,13.456,10.593,18.21,7.158,-5848.5,69.922,1.791,-0.378,0.077,0.061,0.134,-1
2008-08-18 19:54:00,9.878,-0.008,60.841,0.024,19.292,11.05,24.294,4.729,-5392.25,66.689,2.261,-0.993,0.085,0.065,0.146,1
2008-08-18 23:00:00,15.679,-0.01,40.494,0.014,19.699,12.702,8.22,4.093,-6350.5,68.544,2.549,-0.047,0.057,0.053,0.124,-1
2008-08-18 23:03:00,16.242,-0.007,43.739,0.029,12.944,9.307,6.037,3.352,-6277.75,67.522,3.872,0.426,0.114,0.041,0.09,-1
2008-08-18 23:47:00,10.374,-0.009,35.378,0.014,6.443,6.778,16.269,4.028,-5421.5,63.411,1.634,-0.047,0.052,0.042,0.087,-1
2008-08-19 01:10:00,2.504,-0.008,71.322,0.026,17.531,6.341,95.566,7.055,-5316.75,68.411,1.897,-0.047,0.092,0.039,0.082,-1
2008-08-19 03:59:00,24.14,-0.01,32.208,0.019,31.766,15.156,16.005,4.47,-5242.25,67.144,2.73,0.426,0.06,0.091,0.199,1
2008-08-19 04:58:00,23.711,-0.01,56.94,0.021,4.228,11.297,12.379,4.511,-5751.5,68.144,2.171,-0.095,0.074,0.07,0.145,-1
2008-08-19 05:09:00,5.78,-0.011,39.33,0.034,20.064,10.256,2.756,3.406,-6459.75,69.422,0.908,0.0,0.104,0.041,0.099,-1
2008-08-19 05:11:00,-0.18,-0.012,48.311,0.033,15.931,11.949,10.735,6.05,-5328.25,63.911,3.936,0.0,0.116,0.069,0.156,-1
2008-08-19 05:11:00,-8.608,-0.01,41.396,0.027,16.061,8.245,5.138,2.518,-6345.0,63.344,1.254,-0.095,0.093,0.036,0.08,-1
2008-08-19 05:40:00,22.717,-0.01,23.865,0.022,16.758,17.229,11.975,5.87,-5302.75,65.256,2.976,0.0,0.072,0.104,0.222,-1
2008-08-19 05:41:00,20.024,-0.01,51.242,0.022,12.776,12.668,8.11,4.841,-5413.0,69.689,1.172,-0.095,0.073,0.073,0.165,-1
2008-08-19 05:53:00,17.978,-0.009,57.063,0.018,19.976,16.208,17.195,4.67,-5228.25,66.256,2.197,0.52,0.073,0.092,0.203,-1
2008-08-19 05:54:00,17.733,-0.008,23.975,0.038,18.813,11.341,7.213,3.952,-6322.0,66.111,3.207,-0.095,0.126,0.047,0.111,-1
2008-08-19 05:56:00,1.372,-0.009,62.032,0.015,18.034,8.539,9.079,5.458,-6278.5,63.611,4.113,0.426,0.046,0.038,0.082,1
2008-08-19 06:24:00,2.037,-0.006,87.742,0.037,26.256,10.506,9.553,5.657,-5485.25,69.844,1.951,-0.095,0.124,0.062,0.136,-1
2008-08-19 07:43:00,1.422,-0.008,41.088,0.028,31.063,14.056,21.588,4.559,-5429.0,67.622,1.84,-0.52,0.089,0.082,0.177,-1
2008-08-19 07:58:00,22.438,-0.009,48.837,0.018,15.852,12.566,4.509,5.944,-5278.0,68.322,2.032,0.426,0.061,0.07,0.161,1
2008-08-19 08:01:00,14.902,-0.008,34.667,0.018,13.913,6.532,7.796,3.755,-5143.5,63.889,1.369,-0.52,0.061,0.037,0.087,-1
2008-08-19 08:07:00,4.439,-0.013,34.375,0.032,15.641,8.655,3.378,3.643,-6483.75,69.678,5.853,0.0,0.108,0.037,0.083,-1
2008-08-19 08:33:00,-15.31,-0.005,38.929,0.027,25.118,14.092,5.695,4.482,-6338.75,59.989,3.306,-0.568,0.082,0.06,0.138,-1
2008-08-19 09:04:00,27.323,-0.008,34.783,0.021,35.467,9.476,26.32,2.357,-5486.25,66.067,2.129,-0.52,0.075,0.056,0.123,-1
2008-08-19 09:05:00,2.78,-0.007,32.117,0.023,17.118,9.31,4.425,2.961,-6463.25,67.433,3.961,,0.072,0.038,0.091,-1
2008-08-19 10:46:00,18.178,-0.011,38.4,0.015,12.775,8.35,13.374,2.207,-5398.5,63.4,1.642,1.608,0.048,0.043,0.105,-1
2008-08-19 11:11:00,22.374,-0.008,69.926,0.027,21.241,12.503,6.927,5.766,-6294.25,66.711,3.314,1.419,0.082,0.054,0.123,-1
2008-08-19 11:13:00,24.479,-0.007,71.743,0.015,16.038,11.846,4.749,2.891,-6380.0,62.7,5.077,1.419,0.052,0.053,0.116,-1
2008-08-19 11:13:00,20.721,-0.008,63.378,0.046,23.157,13.374,9.992,5.083,-6205.0,65.0,5.01,1.419,0.19,0.058,0.132,-1
2008-08-19 11:28:00,6.204,-0.003,136.1,0.031,19.502,14.664,38.856,5.734,-6349.0,68.2,2.535,1.419,0.102,0.082,0.187,-1
2008-08-19 11:44:00,6.908,-0.008,62.338,0.015,20.677,11.338,5.692,3.371,-6237.25,70.456,4.045,1.419,0.054,0.045,0.111,-1
2008-08-19 11:46:00,23.266,-0.008,75.622,0.032,5.813,4.452,17.633,6.009,-5523.75,66.244,3.029,1.419,0.096,0.033,0.059,-1
2008-08-19 11:57:00,-7.831,-0.01,64.249,0.022,4.397,7.074,20.413,6.103,-5418.0,68.544,1.192,1.419,0.075,0.038,0.092,-1
2008-08-19 11:58:00,0.537,-0.009,36.026,0.021,22.052,6.636,7.04,4.253,-5255.75,66.267,1.757,1.419,0.07,0.041,0.086,-1
2008-08-19 12:30:00,3.114,-0.009,50.0,0.03,24.087,14.206,8.086,4.448,-6406.25,66.444,3.04,0.52,0.099,0.059,0.14,-1
2008-08-19 15:33:00,25.189,-0.01,45.878,0.025,19.601,13.391,6.905,4.732,-6314.0,64.967,6.312,-0.52,0.082,0.054,0.132,-1
2008-08-19 18:12:00,1.23,-0.005,97.512,0.042,16.937,18.892,13.56,3.352,-5745.0,69.956,2.538,0.284,0.153,0.109,0.249,-1
2008-08-19 18:12:00,13.596,-0.01,57.215,0.026,24.82,11.449,6.121,4.558,-6470.0,68.944,3.372,0.804,0.082,0.046,0.111,-1
2008-08-19 18:30:00,-2.927,-0.009,38.554,0.062,19.142,12.124,34.579,6.582,-5324.0,69.4,1.589,0.804,0.233,0.071,0.156,-1
2008-08-19 18:30:00,13.374,-0.009,59.475,0.057,6.404,14.14,10.831,8.915,-5613.5,69.456,2.335,0.804,0.234,0.088,0.18,-1
2008-08-19 19:38:00,27.463,-0.01,36.862,0.053,21.96,11.371,7.699,4.376,-6312.25,72.822,1.836,0.804,0.218,0.046,0.112,-1
2008-08-19 20:53:00,4.999,-0.005,109.29,0.026,16.063,10.132,13.577,4.791,-5516.75,68.144,1.014,,0.079,0.055,0.13,-1
2008-08-20 00:05:00,1.914,-0.003,184.348,0.04,29.382,4.971,9.0,2.201,-5411.25,69.778,2.221,0.0,0.135,0.03,0.064,-1
2008-08-20 01:33:00,9.593,-0.007,52.414,0.034,9.944,9.108,9.723,5.935,-5194.0,68.256,2.373,-0.426,0.109,0.055,0.118,-1
2008-08-20 01:42:00,1.818,-0.007,39.706,0.022,15.864,10.25,10.153,3.177,-5742.25,66.378,2.729,-0.52,0.08,0.062,0.132,-1
2008-08-20 02:13:00,22.694,-0.008,65.158,0.069,21.08,12.351,8.235,5.348,-6253.5,69.933,2.825,0.52,0.228,0.052,0.122,-1
2008-08-20 02:27:00,19.103,-0.008,26.546,0.063,14.474,7.146,25.225,3.463,-5387.5,66.978,2.824,0.52,0.2,0.037,0.089,1
2008-08-20 03:00:00,3.306,-0.008,50.663,0.044,102.503,6.108,6.302,4.405,-5394.75,68.589,1.233,-0.426,0.173,0.033,0.078,-1
2008-08-20 03:12:00,13.681,-0.009,74.788,0.023,21.053,4.785,13.531,5.152,-5033.0,66.456,2.569,0.52,0.09,0.028,0.063,1
2008-08-20 06:36:00,26.914,-0.009,70.49,0.02,20.336,13.136,3.904,4.658,-6404.5,71.978,5.681,0.52,0.067,0.053,0.129,-1
2008-08-20 07:12:00,0.143,-0.006,82.591,0.03,20.97,11.203,19.195,2.601,-5407.75,69.278,2.196,0.426,0.116,0.064,0.152,-1
2008-08-20 08:40:00,14.75,-0.008,105.426,0.03,24.193,13.814,9.202,4.61,-6390.0,68.233,3.474,-0.284,0.09,0.057,0.136,1
2008-08-20 09:17:00,8.095,-0.011,33.842,0.08,20.625,13.2,5.122,4.439,-6383.75,67.467,3.347,0.52,0.281,0.054,0.129,1
2008-08-20 10:26:00,0.887,-0.005,60.302,0.052,27.119,13.239,14.584,5.162,-6280.75,70.078,2.33,0.804,0.219,0.061,0.131,-1
2008-08-20 16:08:00,1.77,-0.009,53.406,0.032,18.065,3.816,35.418,6.49,-5624.25,69.133,1.382,0.284,0.125,0.021,0.048,-1
2008-08-20 16:16:00,21.108,-0.01,47.94,0.062,24.595,13.23,10.58,4.358,-6266.25,66.4,2.804,0.0,0.252,0.053,0.128,-1
2008-08-20 17:09:00,4.633,-0.012,34.462,0.071,21.034,13.295,6.235,7.586,-5469.5,69.322,3.691,-0.047,0.291,0.077,0.173,-1
2008-08-20 17:35:00,10.771,-0.01,43.457,0.053,15.1,13.79,7.212,4.359,-6308.75,65.589,3.644,-0.426,0.187,0.056,0.136,-1
2008-08-20 17:36:00,4.416,-0.008,30.675,0.034,18.387,10.865,8.475,3.219,-6395.5,70.567,2.934,0.047,0.124,0.047,0.108,-1
2008-08-20 18:29:00,4.409,-0.007,71.174,0.015,18.254,10.532,8.062,4.377,-6326.25,67.267,4.795,0.0,0.045,0.049,0.102,-1
2008-08-20 18:35:00,-10.37,-0.012,44.35,0.05,13.921,7.198,3.743,2.141,-6439.0,68.433,3.57,-0.047,0.186,0.034,0.072,-1
2008-08-20 19:20:00,5.809,-0.009,48.696,0.038,,,,,,,,-0.095,0.122,,,1
2008-08-20 20:19:00,2.066,-0.009,41.36,0.033,21.282,15.062,5.747,4.3,-6316.5,69.978,4.353,0.284,0.106,0.062,0.149,-1
2008-08-20 21:33:00,-0.217,-0.014,47.857,0.027,23.154,16.73,10.62,4.379,-6214.5,68.656,4.337,0.284,0.106,0.068,0.166,-1
2008-08-20 21:41:00,4.97,-0.012,73.092,0.034,21.641,11.269,12.117,4.219,-6330.0,69.478,3.328,0.284,0.131,0.046,0.109,-1
2008-08-20 21:58:00,1.404,-0.006,84.12,0.026,21.892,13.128,7.294,4.478,-6224.75,68.844,3.964,0.804,0.077,0.055,0.128,-1
2008-08-20 22:13:00,2.954,-0.011,18.605,0.024,5.827,5.236,17.078,3.779,-5504.25,69.711,2.988,0.047,0.086,0.029,0.068,-1
2008-08-20 22:45:00,-0.569,-0.007,76.655,0.016,22.762,13.674,6.184,4.709,-6420.25,68.767,4.333,0.662,0.052,0.056,0.135,-1
2008-08-20 23:18:00,5.873,-0.007,97.015,0.025,24.524,26.337,9.263,9.309,-5300.5,67.744,1.339,0.284,0.079,0.143,0.336,-1
2008-08-20 23:43:00,14.067,-0.011,23.229,0.042,10.574,7.177,35.887,4.778,-6124.75,66.356,3.697,0.0,0.174,0.042,0.091,1
2008-08-21 02:11:00,-5.602,-0.003,247.343,0.03,10.314,9.228,8.636,5.064,-5558.25,66.922,1.13,0.0,0.112,0.06,0.118,-1
2008-08-21 02:46:00,2.001,-0.01,59.596,0.041,19.741,11.842,58.917,3.427,-5750.5,69.778,2.625,-0.236,0.153,0.048,0.113,-1
2008-08-21 04:22:00,20.81,-0.011,37.427,0.025,12.075,10.274,12.585,3.761,-5307.75,66.022,0.964,0.0,0.085,0.065,0.135,-1
