SensorTime,Chamber_Temperature_edu,Chamber_Pressure_edu,Gas_Flow_edu,RF_Power_edu,Vacuum_Level_edu,Cooling_Water_Temperature_edu,Vibration_edu,Process_Time_edu,주요센서_A,주요센서_B,검사결과
2008-09-20 14:06:00,-2.13,-0.01,34.1,0.02,8.24,13.11,11.86,8.87,-5261.75,71.64,0
2008-09-20 14:42:00,0.42,-0.01,50.43,0.02,10.66,10.29,8.65,6.93,-5444.75,72.77,0
2008-09-20 14:50:00,-1.19,-0.01,40.42,0.02,17.93,5.89,13.46,4.84,-5290.0,72.78,0
2008-09-20 14:53:00,-3.53,-0.01,14.15,0.02,7.66,6.98,2.82,1.34,-6493.0,65.09,0
2008-09-20 15:02:00,-3.43,-0.01,31.87,0.02,6.29,8.61,16.84,4.63,-5743.25,72.39,0
2008-09-20 15:19:00,-2.17,-0.01,47.8,0.02,8.94,15.84,9.19,6.54,-5364.0,70.51,0
2008-09-20 15:37:00,-5.96,-0.01,34.31,0.02,11.05,7.64,14.38,2.92,-5501.0,74.78,0
2008-09-20 15:46:00,-1.05,-0.01,37.76,0.03,6.57,6.36,5.82,5.34,-5537.0,72.32,0
2008-09-20 16:43:00,4.24,-0.01,33.96,0.02,22.49,13.03,8.65,5.59,-5423.25,76.47,0
2008-09-20 16:44:00,-1.69,-0.01,38.18,0.03,16.72,18.44,44.83,5.88,-4682.0,68.37,0
2008-09-20 17:26:00,1.01,-0.01,51.05,0.02,25.12,12.78,5.83,4.09,-6469.5,71.17,0
2008-09-20 17:29:00,-0.87,-0.01,46.8,0.02,11.63,6.89,5.66,5.11,-5305.0,73.16,0
2008-09-20 18:03:00,-4.24,-0.01,32.95,0.02,25.58,3.89,6.26,3.77,-5671.25,68.08,0
2008-09-20 18:21:00,-5.14,-0.01,53.21,0.01,3.5,5.3,14.91,6.81,-5614.75,65.6,0
2008-09-20 18:56:00,1.54,-0.01,42.36,0.02,19.44,7.07,8.32,2.42,-5459.75,73.38,0
2008-09-20 19:14:00,0.11,-0.01,50.71,0.02,18.89,10.86,15.71,2.19,-5504.75,65.69,0
2008-09-20 19:21:00,-1.67,-0.01,47.9,0.04,9.61,13.65,16.45,4.31,-5648.25,76.63,0
2008-09-20 23:34:00,-4.89,-0.01,32.82,0.02,6.4,6.79,7.0,2.23,-5300.25,72.19,0
2008-09-21 00:48:00,-6.53,-0.01,19.11,0.03,6.4,7.07,16.28,3.3,-5121.5,74.34,0
2008-09-21 01:06:00,7.03,-0.01,19.22,0.02,23.25,18.49,79.41,3.36,-5491.75,69.63,0
2008-09-21 02:07:00,-2.64,-0.01,51.52,0.02,11.81,4.59,13.42,4.25,-5409.0,65.08,0
2008-09-21 03:04:00,1.39,-0.01,20.72,0.02,8.63,12.31,22.28,4.51,-5274.25,66.82,0
2008-09-21 03:47:00,-3.7,-0.01,22.66,0.03,9.17,9.66,6.97,2.27,-5339.0,73.37,0
2008-09-21 04:17:00,-0.45,-0.01,37.34,0.02,14.98,16.19,46.57,2.78,-5966.75,67.88,0
2008-09-21 04:49:00,-1.46,-0.01,56.51,0.02,17.82,13.62,4.68,5.04,-6351.0,63.82,0
2008-09-21 07:30:00,-2.64,-0.01,52.17,0.02,17.92,16.51,22.64,4.41,-5623.5,70.76,0
2008-09-21 07:55:00,3.98,-0.01,34.56,0.02,8.92,8.85,32.74,3.18,-5303.0,65.97,0
2008-09-21 08:22:00,-4.23,-0.01,54.38,0.02,7.6,8.04,6.41,5.9,-5675.0,68.02,0
2008-09-21 08:49:00,-0.8,-0.01,61.29,0.02,13.64,14.36,23.37,5.73,-5439.25,69.18,0
2008-09-21 09:16:00,-0.02,-0.01,43.85,0.02,8.99,5.07,21.13,6.89,-5949.25,71.08,0
2008-09-21 09:31:00,0.78,-0.01,28.85,0.01,16.59,12.0,46.32,6.25,-6189.75,68.9,0
2008-09-21 10:07:00,-0.44,-0.01,55.03,0.02,12.92,12.15,12.92,4.29,-5125.75,72.29,0
2008-09-21 10:49:00,2.11,-0.01,58.64,0.02,16.46,17.05,7.13,4.0,-5387.0,75.01,0
2008-09-21 11:33:00,-1.66,-0.01,49.43,0.02,11.26,19.21,27.68,5.73,-5145.25,68.51,0
2008-09-21 12:04:00,3.1,-0.01,25.4,0.02,15.52,13.93,8.72,4.69,-5548.25,67.98,0
2008-09-21 14:30:00,1.4,-0.01,34.78,0.03,25.57,9.18,18.66,3.26,-5648.0,70.07,0
2008-09-21 14:31:00,1.19,-0.01,24.1,0.02,12.9,7.26,8.39,3.77,-6445.0,64.59,0
2008-09-21 14:33:00,-2.67,-0.01,47.37,0.02,25.1,9.75,7.72,3.53,-5441.5,68.12,0
2008-09-21 15:15:00,-1.31,-0.01,64.0,0.02,4.65,14.5,10.01,2.97,-5482.5,76.18,0
2008-09-21 15:26:00,-3.88,-0.01,51.17,0.03,9.27,5.05,11.21,5.7,-5307.5,64.92,0
2008-09-21 15:34:00,-1.59,-0.01,32.41,0.02,8.03,8.4,6.9,5.06,-5648.25,76.56,0
2008-09-21 16:43:00,-1.72,-0.01,35.15,0.02,34.9,9.98,11.84,4.67,-5471.75,70.13,0
2008-09-21 17:26:00,-3.29,-0.01,59.93,0.02,6.56,7.44,7.67,5.61,-5399.25,69.68,0
2008-09-21 17:30:00,-2.92,-0.01,44.6,0.02,12.87,10.36,8.46,2.08,-5707.0,69.66,0
2008-09-21 18:12:00,,-0.01,24.3,0.02,21.66,9.52,18.38,3.74,-5420.25,76.24,0
2008-09-21 19:19:00,-3.09,-0.01,50.75,0.02,17.35,11.2,2.95,4.63,-5525.0,69.94,0
2008-09-21 20:35:00,-0.0,-0.01,32.18,0.03,15.77,5.83,6.23,8.95,-5327.5,73.77,0
2008-09-21 21:54:00,-5.86,-0.0,204.53,0.02,3.44,7.15,27.82,3.09,-5194.75,68.56,0
2008-09-21 22:02:00,3.97,-0.01,66.88,0.02,9.33,7.27,1.92,1.98,-6411.0,66.03,0
2008-09-22 00:12:00,0.7,-0.01,48.94,0.02,11.35,15.25,8.54,5.14,-5339.5,75.78,0
2008-09-22 00:28:00,-6.66,-0.01,33.91,0.02,19.74,8.69,15.1,3.43,-5443.25,73.12,0
2008-09-22 00:47:00,2.63,-0.01,76.97,0.03,16.1,10.93,10.39,8.39,-5776.75,72.24,0
2008-09-22 01:43:00,-0.63,-0.01,40.04,0.02,2.52,8.45,9.55,3.96,-5352.75,68.11,0
2008-09-22 03:51:00,-5.88,-0.01,31.87,0.03,14.86,14.09,9.06,5.71,-5352.5,70.24,0
2008-09-22 06:05:00,-2.26,-0.01,45.85,0.02,10.16,4.53,7.54,4.96,-5187.75,71.94,0
2008-09-22 07:12:00,0.74,-0.01,33.93,0.02,12.82,3.54,18.19,8.27,-5546.25,76.93,0
2008-09-22 10:43:00,4.91,-0.01,33.17,0.01,17.34,3.61,6.55,3.64,-5588.0,70.71,0
2008-09-22 11:50:00,-1.18,-0.01,19.46,0.02,23.95,10.45,6.96,4.4,-6347.75,61.21,0
2008-09-22 12:11:00,-3.12,-0.01,41.5,0.02,18.98,10.5,5.46,4.39,-6335.25,64.66,0
2008-09-22 12:45:00,-2.52,-0.01,36.4,0.02,14.74,5.81,5.0,3.26,-5383.25,74.78,0
2008-09-22 13:03:00,-0.9,-0.01,70.8,0.02,15.17,13.63,6.99,4.24,-5475.75,63.44,0
2008-09-22 14:24:00,2.23,-0.01,55.46,0.02,3.57,8.16,11.34,4.19,-5333.75,66.43,0
2008-09-22 14:27:00,-1.09,-0.0,100.0,0.02,19.27,14.59,10.76,6.17,-5346.25,67.11,0
2008-09-22 14:36:00,-6.08,-0.01,65.56,0.02,16.05,7.83,19.41,5.22,-5291.0,72.32,0
2008-09-22 16:25:00,0.44,-0.01,18.78,0.02,24.68,9.38,6.64,3.55,-6403.0,64.18,0
2008-09-22 21:30:00,2.62,-0.01,38.55,0.03,16.47,11.92,10.65,5.14,-5984.0,69.1,0
2008-09-22 21:31:00,-6.34,-0.01,35.32,0.02,8.13,11.98,4.38,5.71,-4951.25,68.67,0
2008-09-22 22:15:00,-2.67,-0.01,56.72,0.03,4.86,5.36,7.37,2.52,-5167.0,74.93,0
2008-09-22 22:17:00,-2.39,-0.01,45.66,0.03,9.21,10.29,10.5,6.9,-5135.0,65.28,0
2008-09-22 23:01:00,-3.92,-0.01,31.01,0.02,11.99,7.24,4.84,1.86,-5740.75,67.21,0
2008-09-22 23:10:00,-5.52,-0.01,52.65,0.03,7.34,13.55,14.71,2.55,-5834.5,68.81,0
2008-09-23 00:57:00,-0.06,-0.01,55.92,0.03,6.56,4.35,10.12,1.1,-5176.25,67.52,0
2008-09-23 06:44:00,-1.6,-0.01,72.08,0.03,15.44,14.42,17.83,4.19,-5159.75,71.59,0
2008-09-23 06:44:00,-2.22,-0.01,20.31,0.03,9.87,7.2,14.09,7.61,-5245.75,69.09,0
2008-09-23 06:52:00,2.99,-0.01,35.33,0.03,8.51,5.64,17.14,1.46,-5327.5,72.11,0
2008-09-23 07:58:00,0.25,-0.01,27.95,0.02,7.27,6.0,17.33,4.83,-5313.5,68.54,0
2008-09-23 08:11:00,0.71,-0.01,24.51,0.02,8.77,7.49,15.5,1.35,-5450.25,76.97,0
2008-09-23 09:43:00,-3.96,-0.01,58.76,0.03,12.56,10.35,7.2,3.27,-5428.75,66.78,0
2008-09-23 11:14:00,0.56,-0.01,29.26,0.02,7.43,6.49,16.25,3.31,-5580.75,66.32,1
2008-09-23 11:42:00,-2.57,-0.01,62.59,0.02,15.81,9.82,8.51,4.35,-5573.0,67.53,0
2008-09-23 11:43:00,-1.3,-0.01,21.31,0.02,24.94,21.55,19.87,5.86,-5334.5,68.93,0
2008-09-23 12:29:00,-2.73,-0.01,31.88,0.01,5.8,5.64,21.56,1.52,-5181.75,71.37,0
2008-09-23 12:31:00,-5.47,-0.01,28.18,0.12,13.83,7.89,12.59,6.39,-5450.0,72.93,0
2008-09-23 12:46:00,-2.1,-0.01,26.78,0.03,14.54,10.72,7.22,5.09,-5626.25,69.14,0
2008-09-23 13:37:00,-1.98,-0.01,29.93,0.02,13.01,11.84,30.51,3.08,-6171.0,67.52,0
2008-09-23 15:23:00,-1.05,-0.01,23.04,0.02,12.88,11.67,8.75,5.4,-5693.75,74.01,0
2008-09-23 15:33:00,-3.21,-0.01,38.56,0.03,15.54,9.4,6.47,8.28,-5715.5,73.52,0
2008-09-23 15:58:00,1.46,-0.01,47.78,0.02,8.52,9.58,5.97,3.5,-5663.5,69.12,0
2008-09-23 18:10:00,-3.12,-0.01,27.46,0.02,14.36,12.19,15.35,6.07,-5329.25,67.29,0
2008-09-23 18:36:00,-3.75,-0.01,39.71,0.02,8.6,13.13,13.51,6.78,-5720.25,69.42,0
2008-09-23 18:56:00,-3.29,-0.01,38.66,0.02,21.88,10.49,8.6,4.43,-5337.0,69.32,0
2008-09-23 20:18:00,-1.56,-0.01,32.96,0.02,17.49,14.71,12.49,5.19,-5122.5,69.9,0
2008-09-23 20:59:00,-1.04,-0.01,26.58,0.02,9.02,8.64,16.3,5.09,-5730.75,65.64,0
2008-09-23 21:26:00,-1.24,-0.01,55.98,0.02,15.35,7.51,13.33,3.34,-5287.5,73.83,0
2008-09-23 22:25:00,-4.49,-0.01,29.6,0.02,12.52,7.67,13.86,4.22,-5621.5,66.93,0
2008-09-24 02:19:00,1.44,-0.01,48.13,0.02,20.63,9.06,19.6,4.56,-5596.25,72.0,0
2008-09-24 02:44:00,-0.05,-0.01,45.74,0.02,15.23,10.38,30.72,1.24,-5650.5,71.49,0
2008-09-24 03:32:00,1.73,-0.01,38.68,0.03,24.17,15.19,7.93,2.38,-5295.0,68.24,0
2008-09-24 03:40:00,-0.24,-0.01,45.47,0.02,4.31,6.85,10.31,5.3,-5344.25,72.71,0
2008-09-24 05:13:00,0.38,-0.01,37.15,0.02,13.89,11.81,4.49,7.93,-5412.25,76.88,0
2008-09-24 05:22:00,-2.14,-0.01,62.03,0.02,13.52,19.04,14.9,6.0,-5336.75,68.11,0
2008-09-24 06:13:00,-2.07,-0.01,29.6,0.1,16.51,7.91,9.19,6.44,-5407.5,71.91,0
2008-09-24 06:14:00,-4.4,-0.02,42.73,0.02,13.82,9.52,13.02,4.84,-5535.5,72.4,0
2008-09-24 07:23:00,-1.93,,,0.02,18.47,16.09,6.63,5.07,-5490.25,67.6,0
2008-09-24 10:10:00,-4.66,-0.01,30.8,0.02,9.17,14.53,12.48,3.6,-5358.5,74.49,0
2008-09-24 10:53:00,-0.53,-0.01,41.92,0.02,12.25,13.04,9.03,5.05,-5479.25,70.53,0
2008-09-24 10:59:00,-1.08,-0.01,39.92,0.03,9.08,5.66,15.73,4.07,-5278.0,69.61,0
2008-09-24 11:47:00,-0.37,-0.02,22.95,0.02,3.96,8.6,12.67,4.73,-5611.75,73.59,0
2008-09-24 12:04:00,-1.05,-0.01,34.25,0.02,16.0,5.88,9.17,4.44,-5320.0,71.41,0
2008-09-24 12:35:00,0.97,-0.01,30.3,0.01,14.44,6.68,20.48,5.42,-5511.5,72.68,0
2008-09-24 13:01:00,-3.95,-0.01,19.05,0.02,11.21,10.69,7.57,6.24,-5535.0,73.11,0
2008-09-24 15:05:00,1.0,-0.01,38.92,0.02,3.99,2.58,7.16,5.59,-5477.0,72.23,1
2008-09-24 15:39:00,2.81,-0.01,58.9,0.02,7.32,11.51,20.78,3.84,-5408.75,73.98,0
2008-09-24 15:42:00,-3.61,-0.02,39.67,0.02,22.41,14.6,6.46,4.93,-5699.25,74.06,0
2008-09-24 15:43:00,-5.76,-0.01,71.68,0.02,13.36,10.43,9.19,3.89,-5301.75,67.44,0
2008-09-24 16:26:00,-1.61,-0.01,62.43,0.02,9.92,9.02,14.11,6.28,-5377.75,73.89,0
2008-09-24 17:54:00,2.32,-0.01,49.71,0.03,11.32,9.8,7.52,2.8,-5228.25,66.8,0
2008-09-24 18:05:00,-1.25,-0.01,18.89,0.02,14.38,14.03,7.03,7.52,-5234.25,74.32,0
2008-09-25 01:05:00,0.19,-0.01,27.81,0.02,12.69,8.82,4.09,2.54,-5359.25,69.42,0
2008-09-25 02:03:00,4.88,-0.01,37.91,0.02,21.03,7.22,18.15,3.98,-5684.5,72.03,0
2008-09-25 06:21:00,-2.02,-0.01,27.86,0.02,24.12,11.87,19.8,10.0,-5685.5,72.8,0
2008-09-25 07:12:00,-0.74,-0.01,48.3,0.02,10.55,8.24,6.81,6.6,-5534.0,74.41,0
2008-09-25 07:58:00,-2.87,-0.01,44.09,0.02,21.61,14.68,14.97,5.32,-5685.0,67.38,0
2008-09-25 08:45:00,2.6,-0.01,30.94,0.02,22.76,6.35,8.98,2.4,-5499.25,73.88,0
2008-09-25 09:31:00,-5.94,-0.01,19.61,0.02,13.92,15.57,13.73,9.44,-5761.5,67.72,0
2008-09-25 10:23:00,-4.99,-0.01,43.76,0.02,17.32,10.39,5.14,4.84,-5523.0,69.77,0
2008-09-25 11:08:00,-2.97,-0.01,21.6,0.03,5.76,6.76,11.21,3.25,-5424.75,71.84,0
2008-09-25 11:09:00,-0.94,-0.02,25.34,0.02,27.63,14.36,15.48,6.56,-5977.25,71.8,0
2008-09-25 11:55:00,1.17,-0.02,37.03,0.02,10.9,15.92,24.3,3.94,-4900.75,74.04,0
2008-09-25 13:42:00,0.6,-0.01,26.46,0.02,1.65,4.44,19.51,5.44,-5264.0,66.24,0
2008-09-25 14:08:00,2.65,-0.01,35.12,0.01,2.44,10.42,13.49,3.93,-5598.75,76.07,0
2008-09-25 14:28:00,0.54,-0.01,45.41,0.02,16.56,7.55,8.61,2.07,-5588.25,72.33,0
2008-09-25 15:12:00,-2.5,-0.01,61.74,0.01,16.63,9.25,16.18,1.42,-5062.25,67.23,0
2008-09-25 15:40:00,-0.63,-0.01,26.13,0.02,2.93,2.86,15.77,4.26,-5434.25,70.87,0
2008-09-25 15:55:00,0.77,-0.01,21.74,0.02,11.38,11.64,16.61,5.99,-5455.25,75.17,0
2008-09-25 16:44:00,-3.18,-0.02,46.53,0.02,10.78,7.54,17.05,1.94,-5825.25,68.77,0
2008-09-25 17:28:00,-0.84,-0.01,15.81,0.02,8.45,12.6,10.95,4.37,-5489.5,66.61,0
2008-09-25 17:29:00,-2.24,-0.01,27.48,0.01,9.31,3.7,13.93,3.49,-5411.0,71.52,0
2008-09-25 19:49:00,2.3,-0.01,55.8,0.02,14.32,4.21,2.48,5.21,-5402.0,67.28,0
2008-09-25 22:05:00,-3.13,-0.01,20.97,0.02,21.71,8.21,39.25,4.52,-5870.5,68.61,0
2008-09-25 23:04:00,-1.17,-0.01,64.84,0.02,30.37,11.06,14.17,3.16,-5293.0,67.47,0
2008-09-25 23:48:00,1.3,-0.01,22.3,0.02,16.61,11.01,11.17,6.1,-5630.25,75.8,0
2008-09-26 00:19:00,-2.97,-0.01,44.31,0.02,8.28,8.97,9.94,2.91,-5615.75,73.72,0
2008-09-26 01:21:00,4.4,-0.01,29.43,0.02,6.49,10.31,7.62,3.06,-5353.75,73.06,0
2008-09-26 02:26:00,-3.5,-0.01,51.16,0.02,16.31,11.17,13.08,1.3,-5404.0,68.68,0
2008-09-26 03:12:00,-3.22,-0.01,20.79,0.01,21.2,11.99,15.43,3.93,-5360.5,71.93,0
2008-09-26 03:29:00,2.03,-0.01,31.17,0.02,64.05,9.0,13.05,4.4,-5539.75,66.82,0
2008-09-26 04:14:00,-3.62,-0.01,63.36,0.01,10.04,8.0,5.03,4.8,-5303.5,67.78,0
2008-09-26 05:32:00,-4.1,-0.02,53.12,0.02,25.13,7.51,7.56,3.66,-5712.75,75.0,0
2008-09-26 11:08:00,0.2,-0.01,33.62,0.02,16.76,12.6,21.86,5.45,-5289.0,72.78,0
2008-09-26 13:36:00,-5.97,-0.01,21.43,0.02,12.81,10.33,10.4,6.2,-5598.75,73.83,0
2008-09-26 13:45:00,-1.44,-0.01,44.31,0.02,27.33,14.1,23.59,8.57,-5523.25,70.82,0
2008-09-26 14:20:00,-2.67,-0.01,45.33,0.02,22.33,10.24,15.67,5.32,-5366.75,71.97,0
2008-09-26 14:51:00,0.03,-0.01,32.3,0.01,35.75,12.1,18.8,4.26,-5760.0,69.79,0
2008-09-26 15:06:00,1.7,-0.01,82.23,0.02,9.09,8.36,12.82,9.99,-5078.75,68.84,0
2008-09-26 15:36:00,-3.35,-0.01,64.55,0.02,18.63,6.06,16.01,3.8,-5345.75,73.58,0
2008-09-26 15:49:00,-2.44,-0.01,30.2,0.02,11.82,15.65,19.56,6.41,-5515.0,67.51,0
2008-09-26 16:31:00,-6.05,-0.01,30.17,0.02,11.52,7.88,7.76,5.74,-5647.5,67.94,0
2008-09-26 17:59:00,-3.23,-0.01,50.94,0.02,20.27,10.26,6.08,9.82,-5283.0,68.57,0
2008-09-26 18:54:00,-9.1,-0.01,66.29,0.02,23.29,6.83,9.48,4.36,-5463.75,71.94,0
2008-09-26 19:38:00,2.27,-0.02,31.35,0.02,6.17,12.44,11.15,5.19,-5569.5,73.58,0
2008-09-26 19:45:00,-0.95,-0.01,37.43,0.02,13.73,3.84,11.87,7.28,-5390.0,76.76,0
2008-09-26 19:55:00,-2.5,-0.01,30.39,0.03,5.79,4.49,8.18,2.74,-5160.5,71.47,0
2008-09-26 20:23:00,-3.88,-0.01,41.38,0.02,16.21,13.16,22.85,4.17,-5654.75,72.36,0
2008-09-26 20:31:00,-6.64,-0.01,22.42,0.02,23.99,18.13,13.58,11.42,-5455.25,71.52,0
2008-09-27 00:16:00,-5.69,-0.01,23.87,0.02,5.28,5.21,15.7,1.95,-5471.75,72.12,0
2008-09-27 00:17:00,1.59,-0.01,95.34,0.08,6.8,6.45,4.88,2.51,-6438.0,64.98,0
2008-09-27 01:29:00,-2.53,-0.01,47.75,0.02,19.12,10.29,16.36,5.35,-5573.0,69.51,0
2008-09-27 03:53:00,-0.6,-0.01,37.08,0.01,8.1,6.63,7.97,1.29,-5168.0,68.2,0
2008-09-27 10:10:00,-4.78,-0.01,44.05,0.02,14.35,10.23,2.64,3.49,-5729.5,72.49,0
2008-09-27 10:13:00,1.63,-0.01,27.22,0.03,17.36,18.03,17.89,4.02,-5690.25,77.09,0
2008-09-27 11:04:00,-0.41,-0.01,44.28,0.04,7.87,13.8,7.36,3.12,-5382.5,67.09,0
2008-09-27 11:45:00,-2.96,-0.01,26.31,0.02,120.73,12.01,5.65,5.89,-5349.75,71.6,0
2008-09-27 11:54:00,-0.21,-0.0,221.62,0.02,8.04,9.79,21.19,6.88,-5077.5,75.96,0
2008-09-27 12:26:00,-1.6,-0.01,35.6,0.02,11.75,9.63,15.43,4.18,-5768.0,73.62,0
2008-09-27 12:28:00,-0.02,-0.01,27.11,0.02,19.19,12.26,15.9,4.7,-5132.0,69.38,0
2008-09-27 12:36:00,-0.09,-0.01,18.6,0.01,6.06,9.89,14.31,4.8,-5494.25,73.97,0
2008-09-27 13:14:00,-0.6,-0.02,25.25,0.03,17.74,2.62,20.39,1.56,-5399.25,72.96,0
2008-09-27 13:19:00,-0.47,-0.01,36.67,0.02,24.54,12.24,10.62,6.33,-5741.75,67.69,0
2008-09-27 14:01:00,-4.8,-0.01,38.71,0.01,16.72,8.85,4.78,7.98,-5293.5,71.44,0
2008-09-27 14:05:00,-0.01,-0.01,51.9,0.02,20.64,22.05,12.89,2.34,-5607.75,76.9,0
2008-09-27 14:46:00,-2.54,-0.01,45.8,0.02,6.23,11.46,16.62,7.14,-5305.75,67.57,0
2008-09-27 15:09:00,4.0,-0.01,59.08,0.02,19.13,15.03,9.05,1.93,-5615.0,69.86,0
2008-09-27 15:30:00,-0.57,-0.01,45.4,0.09,9.88,9.82,15.19,5.24,-5258.5,67.06,0
2008-09-27 16:13:00,-9.43,-0.01,37.15,0.02,16.09,19.58,10.63,8.77,-5315.75,71.19,0
2008-09-27 17:26:00,1.47,-0.01,33.33,0.02,27.71,11.84,14.75,5.86,-5227.5,67.48,0
2008-09-27 18:14:00,3.16,-0.01,53.33,0.01,14.47,12.17,20.03,6.75,-5161.5,74.53,0
2008-09-27 19:16:00,-0.82,-0.01,50.79,0.02,3.01,7.3,14.37,2.47,-5469.75,72.02,0
2008-09-27 20:46:00,4.17,-0.01,39.96,0.02,33.16,5.98,13.56,2.15,-5657.5,74.44,0
2008-09-27 21:45:00,-4.15,-0.01,51.61,0.02,20.54,12.07,4.49,3.43,-6576.0,69.37,0
2008-09-28 00:51:00,3.22,-0.01,44.31,0.02,13.88,6.19,10.82,3.93,-5461.75,72.19,0
2008-09-28 01:22:00,-2.94,-0.01,38.65,0.03,11.34,6.52,13.2,3.83,-5357.5,67.3,0
2008-09-28 03:55:00,-4.49,-0.01,34.09,0.01,6.8,10.44,4.68,5.29,-5508.5,67.22,0
2008-09-28 04:45:00,-5.33,-0.01,53.51,0.02,27.68,12.71,13.5,8.63,-5332.5,75.94,1
2008-09-28 05:31:00,-0.26,-0.01,39.0,0.02,10.02,7.65,5.68,5.01,-5564.0,68.13,0
2008-09-28 06:22:00,-4.84,-0.01,26.19,0.02,12.48,14.55,13.07,1.5,-5296.0,72.43,0
2008-09-28 07:38:00,-1.02,-0.01,64.77,0.02,25.57,11.59,24.26,1.1,-5528.5,66.79,0
2008-09-28 07:52:00,-0.5,-0.01,28.07,0.02,15.11,10.09,9.69,3.73,-5438.75,76.88,0
2008-09-28 08:40:00,-0.15,-0.02,21.36,0.02,14.21,6.41,14.17,8.99,-5770.75,69.8,0
2008-09-28 08:41:00,-1.69,-0.01,23.57,0.03,17.17,9.98,6.59,8.95,-5357.0,74.19,0
2008-09-28 09:50:00,-0.82,0.01,69.35,0.02,16.52,6.09,14.14,5.64,-5374.0,72.47,1
2008-09-28 17:05:00,1.63,,,0.02,10.66,4.37,11.68,5.49,-5402.75,72.27,0
2008-09-28 17:06:00,-1.5,-0.01,41.14,0.03,31.26,17.06,8.38,5.28,-5512.5,70.13,0
2008-09-28 17:49:00,4.08,-0.01,31.72,0.02,16.65,6.39,16.55,4.6,-6029.0,75.87,0
2008-09-28 17:55:00,2.85,-0.01,55.68,0.03,14.3,6.54,12.6,5.9,-5625.75,69.16,0
2008-09-28 18:34:00,3.65,-0.01,36.87,0.03,15.29,8.74,9.33,4.21,-5647.75,67.82,0
2008-09-28 18:43:00,-1.44,-0.01,25.95,0.02,2.41,0.46,3.97,7.05,-5371.0,71.5,0
2008-09-28 19:18:00,-0.72,-0.01,34.7,0.02,13.45,8.3,4.89,1.41,-5729.25,67.38,0
2008-09-28 19:29:00,0.32,-0.01,58.27,0.03,13.05,11.46,5.16,7.11,-5501.25,75.66,0
2008-09-28 20:02:00,-4.41,-0.01,34.65,0.02,19.03,16.43,11.72,7.65,-5341.25,68.04,0
2008-09-28 20:42:00,-5.75,-0.01,90.85,0.02,21.08,7.3,13.41,3.63,-5294.0,72.88,0
2008-09-28 21:08:00,-0.09,-0.01,24.53,0.02,10.03,6.83,21.17,2.35,-5337.75,67.9,0
2008-09-28 21:27:00,2.09,-0.01,19.6,0.02,17.41,17.28,8.15,2.16,-5398.25,67.94,0
2008-09-28 22:44:00,-0.15,-0.01,30.41,0.02,13.34,5.18,28.47,5.09,-5637.5,67.63,0
2008-09-28 23:54:00,1.15,-0.02,15.25,0.02,13.69,12.06,27.36,3.89,-5442.0,76.02,0
2008-09-29 02:06:00,-1.94,-0.01,37.03,0.03,6.22,6.03,12.68,2.24,-5314.5,71.18,0
2008-09-29 03:07:00,3.54,-0.01,43.94,0.02,3.95,18.93,19.25,9.39,-5329.25,68.38,0
2008-09-29 03:50:00,0.21,-0.02,26.92,0.02,15.64,16.17,13.11,8.28,-5333.25,72.12,0
2008-09-29 04:18:00,-0.12,-0.01,40.66,0.02,15.63,10.76,5.35,6.23,-5546.5,73.07,0
2008-09-29 04:47:00,-1.88,-0.01,27.76,0.03,13.34,9.93,7.95,5.93,-5169.25,69.21,0
2008-09-29 05:32:00,3.39,-0.01,54.99,0.02,12.62,7.34,19.32,4.07,-5490.5,67.97,0
2008-09-29 07:53:00,4.54,-0.01,20.43,0.02,26.68,14.35,5.77,3.44,-5629.25,74.86,0
2008-09-29 09:15:00,0.5,-0.01,78.56,0.02,12.46,11.38,18.03,7.19,-5302.0,75.2,0
2008-09-29 11:13:00,4.07,-0.01,33.78,0.02,30.4,9.94,12.36,4.99,-5435.75,66.21,0
2008-09-29 11:53:00,1.44,-0.01,28.38,0.02,11.96,5.8,14.04,2.66,-5492.5,73.92,0
2008-09-29 12:25:00,1.0,-0.01,31.03,0.02,19.16,12.19,7.61,7.55,-5097.0,70.54,0
2008-09-29 14:03:00,-0.95,-0.01,40.12,0.03,15.74,9.79,6.2,2.46,-5207.75,69.01,0
2008-09-29 14:04:00,-2.24,-0.01,34.06,0.02,11.74,7.81,12.09,4.14,-5060.0,75.04,0
2008-09-29 14:08:00,1.22,-0.02,30.29,0.02,13.7,10.86,15.59,7.62,-5465.0,68.01,0
2008-09-29 15:09:00,1.36,-0.01,20.47,0.02,9.27,7.67,17.88,4.13,-5418.25,68.18,0
2008-09-29 15:16:00,0.59,-0.01,23.32,0.02,18.42,5.79,7.3,2.49,-5343.75,74.44,0
2008-09-29 16:27:00,4.54,-0.01,70.83,0.01,5.09,4.71,10.85,5.46,-5593.5,74.9,0
2008-09-29 17:21:00,-2.34,-0.01,41.7,0.03,10.24,6.6,18.24,7.05,-4994.25,73.16,0
2008-09-29 21:26:00,-10.45,-0.01,36.22,0.02,13.27,5.72,9.76,7.75,-5489.0,67.12,0
2008-09-29 21:48:00,-2.95,-0.01,37.4,0.02,25.0,8.71,19.15,4.15,-5774.0,66.63,1
2008-09-29 22:13:00,0.48,-0.01,45.66,0.04,28.69,13.93,19.74,5.29,-5415.0,75.56,0
